Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,chl [mg m-3],depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2067,B,2022-04-13T12:00:00,97.75,2.25,0,0.22655,0.49402,2.25,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2073,B,2022-04-13T12:00:00,97.5,0.5,0,0.15442,1.54138,0.5,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2074,B,2022-04-13T12:00:00,97.75,0.5,0,0.16282,1.54138,0.5,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2075,B,2022-04-13T12:00:00,98.0,0.5,0,0.16957,1.54138,0.5,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2076,B,2022-04-13T12:00:00,98.25,0.5,0,0.17516,1.54138,0.5,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2077,B,2022-04-13T12:00:00,98.5,0.5,0,0.1828,1.54138,0.5,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2078,B,2022-04-13T12:00:00,98.75,0.5,0,0.20939,1.54138,0.5,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2079,B,2022-04-13T12:00:00,99.0,0.5,0,0.28598,1.54138,0.5,99.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2080,B,2022-04-13T12:00:00,97.5,0.75,0,0.15912,1.54138,0.75,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2082,B,2022-04-13T12:00:00,98.0,0.75,0,0.16355,1.54138,0.75,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2083,B,2022-04-13T12:00:00,98.25,0.75,0,0.17626,1.54138,0.75,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2084,B,2022-04-13T12:00:00,98.5,0.75,0,0.18491,1.54138,0.75,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2085,B,2022-04-13T12:00:00,98.75,0.75,0,0.19835,1.54138,0.75,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2086,B,2022-04-13T12:00:00,99.0,0.75,0,0.22981,1.54138,0.75,99.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2089,B,2022-04-13T12:00:00,98.0,1.0,0,0.1644,1.54138,1.0,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2090,B,2022-04-13T12:00:00,98.25,1.0,0,0.17252,1.54138,1.0,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2091,B,2022-04-13T12:00:00,98.5,1.0,0,0.18332,1.54138,1.0,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2092,B,2022-04-13T12:00:00,98.75,1.0,0,0.20723,1.54138,1.0,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2095,B,2022-04-13T12:00:00,97.75,1.25,0,0.17175,1.54138,1.25,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2096,B,2022-04-13T12:00:00,98.0,1.25,0,0.16888,1.54138,1.25,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2097,B,2022-04-13T12:00:00,98.25,1.25,0,0.17192,1.54138,1.25,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2098,B,2022-04-13T12:00:00,98.5,1.25,0,0.18577,1.54138,1.25,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2099,B,2022-04-13T12:00:00,98.75,1.25,0,0.21444,1.54138,1.25,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2101,B,2022-04-13T12:00:00,97.5,1.5,0,0.18519,1.54138,1.5,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2102,B,2022-04-13T12:00:00,97.75,1.5,0,0.17202,1.54138,1.5,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2103,B,2022-04-13T12:00:00,98.0,1.5,0,0.17883,1.54138,1.5,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2104,B,2022-04-13T12:00:00,98.25,1.5,0,0.17959,1.54138,1.5,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2105,B,2022-04-13T12:00:00,98.5,1.5,0,0.18666,1.54138,1.5,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2106,B,2022-04-13T12:00:00,98.75,1.5,0,0.20946,1.54138,1.5,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2108,B,2022-04-13T12:00:00,97.5,1.75,0,0.18293,1.54138,1.75,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2109,B,2022-04-13T12:00:00,97.75,1.75,0,0.18362,1.54138,1.75,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2110,B,2022-04-13T12:00:00,98.0,1.75,0,0.19397,1.54138,1.75,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2111,B,2022-04-13T12:00:00,98.25,1.75,0,0.19174,1.54138,1.75,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2112,B,2022-04-13T12:00:00,98.5,1.75,0,0.21246,1.54138,1.75,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2115,B,2022-04-13T12:00:00,97.5,2.0,0,0.18817,1.54138,2.0,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2116,B,2022-04-13T12:00:00,97.75,2.0,0,0.20785,1.54138,2.0,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2117,B,2022-04-13T12:00:00,98.0,2.0,0,0.22495,1.54138,2.0,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2118,B,2022-04-13T12:00:00,98.25,2.0,0,0.21695,1.54138,2.0,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2122,B,2022-04-13T12:00:00,97.5,2.25,0,0.20315,1.54138,2.25,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2123,B,2022-04-13T12:00:00,97.75,2.25,0,0.22442,1.54138,2.25,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2129,B,2022-04-13T12:00:00,97.5,0.5,0,0.1518,2.64567,0.5,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2130,B,2022-04-13T12:00:00,97.75,0.5,0,0.15974,2.64567,0.5,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2131,B,2022-04-13T12:00:00,98.0,0.5,0,0.16575,2.64567,0.5,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2132,B,2022-04-13T12:00:00,98.25,0.5,0,0.17108,2.64567,0.5,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2133,B,2022-04-13T12:00:00,98.5,0.5,0,0.17819,2.64567,0.5,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2134,B,2022-04-13T12:00:00,98.75,0.5,0,0.19943,2.64567,0.5,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2135,B,2022-04-13T12:00:00,99.0,0.5,0,0.26784,2.64567,0.5,99.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2136,B,2022-04-13T12:00:00,97.5,0.75,0,0.15713,2.64567,0.75,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2138,B,2022-04-13T12:00:00,98.0,0.75,0,0.16119,2.64567,0.75,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2139,B,2022-04-13T12:00:00,98.25,0.75,0,0.17355,2.64567,0.75,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2140,B,2022-04-13T12:00:00,98.5,0.75,0,0.18181,2.64567,0.75,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2141,B,2022-04-13T12:00:00,98.75,0.75,0,0.19369,2.64567,0.75,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2142,B,2022-04-13T12:00:00,99.0,0.75,0,0.22195,2.64567,0.75,99.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2145,B,2022-04-13T12:00:00,98.0,1.0,0,0.16188,2.64567,1.0,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2146,B,2022-04-13T12:00:00,98.25,1.0,0,0.17024,2.64567,1.0,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2147,B,2022-04-13T12:00:00,98.5,1.0,0,0.18076,2.64567,1.0,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2148,B,2022-04-13T12:00:00,98.75,1.0,0,0.20261,2.64567,1.0,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2151,B,2022-04-13T12:00:00,97.75,1.25,0,0.16748,2.64567,1.25,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2152,B,2022-04-13T12:00:00,98.0,1.25,0,0.1663,2.64567,1.25,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2153,B,2022-04-13T12:00:00,98.25,1.25,0,0.16982,2.64567,1.25,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2154,B,2022-04-13T12:00:00,98.5,1.25,0,0.1835,2.64567,1.25,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2155,B,2022-04-13T12:00:00,98.75,1.25,0,0.2098,2.64567,1.25,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2157,B,2022-04-13T12:00:00,97.5,1.5,0,0.17898,2.64567,1.5,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2158,B,2022-04-13T12:00:00,97.75,1.5,0,0.16675,2.64567,1.5,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2159,B,2022-04-13T12:00:00,98.0,1.5,0,0.17475,2.64567,1.5,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2160,B,2022-04-13T12:00:00,98.25,1.5,0,0.17721,2.64567,1.5,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2161,B,2022-04-13T12:00:00,98.5,1.5,0,0.18459,2.64567,1.5,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2162,B,2022-04-13T12:00:00,98.75,1.5,0,0.20592,2.64567,1.5,98.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2164,B,2022-04-13T12:00:00,97.5,1.75,0,0.17614,2.64567,1.75,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2165,B,2022-04-13T12:00:00,97.75,1.75,0,0.17701,2.64567,1.75,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2166,B,2022-04-13T12:00:00,98.0,1.75,0,0.18855,2.64567,1.75,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2167,B,2022-04-13T12:00:00,98.25,1.75,0,0.18871,2.64567,1.75,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2168,B,2022-04-13T12:00:00,98.5,1.75,0,0.20834,2.64567,1.75,98.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2171,B,2022-04-13T12:00:00,97.5,2.0,0,0.18179,2.64567,2.0,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2172,B,2022-04-13T12:00:00,97.75,2.0,0,0.2011,2.64567,2.0,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2173,B,2022-04-13T12:00:00,98.0,2.0,0,0.21917,2.64567,2.0,98.0,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2174,B,2022-04-13T12:00:00,98.25,2.0,0,0.21218,2.64567,2.0,98.25,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2178,B,2022-04-13T12:00:00,97.5,2.25,0,0.19496,2.64567,2.25,97.5,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2179,B,2022-04-13T12:00:00,97.75,2.25,0,0.2125,2.64567,2.25,97.75,633612
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2185,B,2022-04-14T12:00:00,97.5,0.5,0,0.14907,0.49402,0.5,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2186,B,2022-04-14T12:00:00,97.75,0.5,0,0.15672,0.49402,0.5,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2187,B,2022-04-14T12:00:00,98.0,0.5,0,0.1608,0.49402,0.5,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2188,B,2022-04-14T12:00:00,98.25,0.5,0,0.16438,0.49402,0.5,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2189,B,2022-04-14T12:00:00,98.5,0.5,0,0.16788,0.49402,0.5,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2190,B,2022-04-14T12:00:00,98.75,0.5,0,0.20328,0.49402,0.5,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2191,B,2022-04-14T12:00:00,99.0,0.5,0,0.29389,0.49402,0.5,99.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2192,B,2022-04-14T12:00:00,97.5,0.75,0,0.15377,0.49402,0.75,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2194,B,2022-04-14T12:00:00,98.0,0.75,0,0.16376,0.49402,0.75,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2195,B,2022-04-14T12:00:00,98.25,0.75,0,0.16924,0.49402,0.75,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2196,B,2022-04-14T12:00:00,98.5,0.75,0,0.17458,0.49402,0.75,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2197,B,2022-04-14T12:00:00,98.75,0.75,0,0.18979,0.49402,0.75,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2198,B,2022-04-14T12:00:00,99.0,0.75,0,0.22969,0.49402,0.75,99.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2201,B,2022-04-14T12:00:00,98.0,1.0,0,0.16531,0.49402,1.0,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2202,B,2022-04-14T12:00:00,98.25,1.0,0,0.17077,0.49402,1.0,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2203,B,2022-04-14T12:00:00,98.5,1.0,0,0.17755,0.49402,1.0,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2204,B,2022-04-14T12:00:00,98.75,1.0,0,0.19737,0.49402,1.0,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2207,B,2022-04-14T12:00:00,97.75,1.25,0,0.16671,0.49402,1.25,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2208,B,2022-04-14T12:00:00,98.0,1.25,0,0.16471,0.49402,1.25,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2209,B,2022-04-14T12:00:00,98.25,1.25,0,0.1677,0.49402,1.25,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2210,B,2022-04-14T12:00:00,98.5,1.25,0,0.17947,0.49402,1.25,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2211,B,2022-04-14T12:00:00,98.75,1.25,0,0.20223,0.49402,1.25,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2213,B,2022-04-14T12:00:00,97.5,1.5,0,0.18258,0.49402,1.5,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2214,B,2022-04-14T12:00:00,97.75,1.5,0,0.16716,0.49402,1.5,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2215,B,2022-04-14T12:00:00,98.0,1.5,0,0.17078,0.49402,1.5,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2216,B,2022-04-14T12:00:00,98.25,1.5,0,0.17231,0.49402,1.5,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2217,B,2022-04-14T12:00:00,98.5,1.5,0,0.17945,0.49402,1.5,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2218,B,2022-04-14T12:00:00,98.75,1.5,0,0.20163,0.49402,1.5,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2220,B,2022-04-14T12:00:00,97.5,1.75,0,0.17895,0.49402,1.75,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2221,B,2022-04-14T12:00:00,97.75,1.75,0,0.17329,0.49402,1.75,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2222,B,2022-04-14T12:00:00,98.0,1.75,0,0.17901,0.49402,1.75,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2223,B,2022-04-14T12:00:00,98.25,1.75,0,0.18351,0.49402,1.75,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2224,B,2022-04-14T12:00:00,98.5,1.75,0,0.20353,0.49402,1.75,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2227,B,2022-04-14T12:00:00,97.5,2.0,0,0.18598,0.49402,2.0,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2228,B,2022-04-14T12:00:00,97.75,2.0,0,0.19522,0.49402,2.0,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2229,B,2022-04-14T12:00:00,98.0,2.0,0,0.2078,0.49402,2.0,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2230,B,2022-04-14T12:00:00,98.25,2.0,0,0.20345,0.49402,2.0,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2234,B,2022-04-14T12:00:00,97.5,2.25,0,0.19457,0.49402,2.25,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2235,B,2022-04-14T12:00:00,97.75,2.25,0,0.21559,0.49402,2.25,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2241,B,2022-04-14T12:00:00,97.5,0.5,0,0.14784,1.54138,0.5,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2242,B,2022-04-14T12:00:00,97.75,0.5,0,0.15567,1.54138,0.5,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2243,B,2022-04-14T12:00:00,98.0,0.5,0,0.15978,1.54138,0.5,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2244,B,2022-04-14T12:00:00,98.25,0.5,0,0.16338,1.54138,0.5,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2245,B,2022-04-14T12:00:00,98.5,0.5,0,0.16692,1.54138,0.5,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2246,B,2022-04-14T12:00:00,98.75,0.5,0,0.20189,1.54138,0.5,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2247,B,2022-04-14T12:00:00,99.0,0.5,0,0.29035,1.54138,0.5,99.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2248,B,2022-04-14T12:00:00,97.5,0.75,0,0.15289,1.54138,0.75,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2250,B,2022-04-14T12:00:00,98.0,0.75,0,0.16236,1.54138,0.75,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2251,B,2022-04-14T12:00:00,98.25,0.75,0,0.16832,1.54138,0.75,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2252,B,2022-04-14T12:00:00,98.5,0.75,0,0.17385,1.54138,0.75,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2253,B,2022-04-14T12:00:00,98.75,0.75,0,0.18905,1.54138,0.75,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2254,B,2022-04-14T12:00:00,99.0,0.75,0,0.22835,1.54138,0.75,99.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2257,B,2022-04-14T12:00:00,98.0,1.0,0,0.1638,1.54138,1.0,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2258,B,2022-04-14T12:00:00,98.25,1.0,0,0.17006,1.54138,1.0,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2259,B,2022-04-14T12:00:00,98.5,1.0,0,0.17694,1.54138,1.0,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2260,B,2022-04-14T12:00:00,98.75,1.0,0,0.19654,1.54138,1.0,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2263,B,2022-04-14T12:00:00,97.75,1.25,0,0.16541,1.54138,1.25,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2264,B,2022-04-14T12:00:00,98.0,1.25,0,0.16366,1.54138,1.25,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2265,B,2022-04-14T12:00:00,98.25,1.25,0,0.16711,1.54138,1.25,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2266,B,2022-04-14T12:00:00,98.5,1.25,0,0.17887,1.54138,1.25,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2267,B,2022-04-14T12:00:00,98.75,1.25,0,0.20104,1.54138,1.25,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2269,B,2022-04-14T12:00:00,97.5,1.5,0,0.1814,1.54138,1.5,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2270,B,2022-04-14T12:00:00,97.75,1.5,0,0.16602,1.54138,1.5,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2271,B,2022-04-14T12:00:00,98.0,1.5,0,0.16965,1.54138,1.5,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2272,B,2022-04-14T12:00:00,98.25,1.5,0,0.17161,1.54138,1.5,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2273,B,2022-04-14T12:00:00,98.5,1.5,0,0.17877,1.54138,1.5,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2274,B,2022-04-14T12:00:00,98.75,1.5,0,0.20089,1.54138,1.5,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2276,B,2022-04-14T12:00:00,97.5,1.75,0,0.17773,1.54138,1.75,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2277,B,2022-04-14T12:00:00,97.75,1.75,0,0.17236,1.54138,1.75,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2278,B,2022-04-14T12:00:00,98.0,1.75,0,0.17786,1.54138,1.75,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2279,B,2022-04-14T12:00:00,98.25,1.75,0,0.18279,1.54138,1.75,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2280,B,2022-04-14T12:00:00,98.5,1.75,0,0.20239,1.54138,1.75,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2283,B,2022-04-14T12:00:00,97.5,2.0,0,0.1849,1.54138,2.0,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2284,B,2022-04-14T12:00:00,97.75,2.0,0,0.19405,1.54138,2.0,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2285,B,2022-04-14T12:00:00,98.0,2.0,0,0.20638,1.54138,2.0,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2286,B,2022-04-14T12:00:00,98.25,2.0,0,0.20249,1.54138,2.0,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2290,B,2022-04-14T12:00:00,97.5,2.25,0,0.19303,1.54138,2.25,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2291,B,2022-04-14T12:00:00,97.75,2.25,0,0.21357,1.54138,2.25,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2297,B,2022-04-14T12:00:00,97.5,0.5,0,0.14497,2.64567,0.5,97.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2298,B,2022-04-14T12:00:00,97.75,0.5,0,0.15293,2.64567,0.5,97.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2299,B,2022-04-14T12:00:00,98.0,0.5,0,0.15694,2.64567,0.5,98.0,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2300,B,2022-04-14T12:00:00,98.25,0.5,0,0.16071,2.64567,0.5,98.25,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2301,B,2022-04-14T12:00:00,98.5,0.5,0,0.16409,2.64567,0.5,98.5,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2302,B,2022-04-14T12:00:00,98.75,0.5,0,0.19675,2.64567,0.5,98.75,633636
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,2303,B,2022-04-14T12:00:00,99.0,0.5,0,0.27137,2.64567,0.5,99.0,633636
