Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],uo [m s-1],vo [m s-1]
global-analysis-forecast-phy-001-024_1650864290144.nc,208,B,2022-04-01T12:00:00,98.08334,1.41667,0,0.49402,1.41667,98.08334,633324,0.021973,-0.149541
global-analysis-forecast-phy-001-024_1650864290144.nc,209,B,2022-04-01T12:00:00,98.16666,1.41667,0,0.49402,1.41667,98.16666,633324,0.01709,-0.140385
global-analysis-forecast-phy-001-024_1650864290144.nc,210,B,2022-04-01T12:00:00,98.25,1.41667,0,0.49402,1.41667,98.25,633324,0.008545,-0.140996
global-analysis-forecast-phy-001-024_1650864290144.nc,211,B,2022-04-01T12:00:00,98.33334,1.41667,0,0.49402,1.41667,98.33334,633324,-0.004883,-0.147099
global-analysis-forecast-phy-001-024_1650864290144.nc,212,B,2022-04-01T12:00:00,98.41666,1.41667,0,0.49402,1.41667,98.41666,633324,-0.020753,-0.150761
global-analysis-forecast-phy-001-024_1650864290144.nc,213,B,2022-04-01T12:00:00,98.5,1.41667,0,0.49402,1.41667,98.5,633324,-0.030519,-0.153813
global-analysis-forecast-phy-001-024_1650864290144.nc,214,B,2022-04-01T12:00:00,98.58334,1.41667,0,0.49402,1.41667,98.58334,633324,-0.029908,-0.156865
global-analysis-forecast-phy-001-024_1650864290144.nc,215,B,2022-04-01T12:00:00,98.66666,1.41667,0,0.49402,1.41667,98.66666,633324,-0.021363,-0.155034
global-analysis-forecast-phy-001-024_1650864290144.nc,216,B,2022-04-01T12:00:00,98.75,1.41667,0,0.49402,1.41667,98.75,633324,-0.004883,-0.155644
global-analysis-forecast-phy-001-024_1650864290144.nc,221,B,2022-04-01T12:00:00,97.5,1.5,0,0.49402,1.5,97.5,633324,0.117191,-0.186163
global-analysis-forecast-phy-001-024_1650864290144.nc,222,B,2022-04-01T12:00:00,97.58334,1.5,0,0.49402,1.5,97.58334,633324,0.108646,-0.23133
global-analysis-forecast-phy-001-024_1650864290144.nc,223,B,2022-04-01T12:00:00,97.66666,1.5,0,0.49402,1.5,97.66666,633324,0.081179,-0.225227
global-analysis-forecast-phy-001-024_1650864290144.nc,224,B,2022-04-01T12:00:00,97.75,1.5,0,0.49402,1.5,97.75,633324,0.067751,-0.217292
global-analysis-forecast-phy-001-024_1650864290144.nc,225,B,2022-04-01T12:00:00,97.83334,1.5,0,0.49402,1.5,97.83334,633324,0.052492,-0.202033
global-analysis-forecast-phy-001-024_1650864290144.nc,226,B,2022-04-01T12:00:00,97.91666,1.5,0,0.49402,1.5,97.91666,633324,0.037233,-0.185553
global-analysis-forecast-phy-001-024_1650864290144.nc,227,B,2022-04-01T12:00:00,98.0,1.5,0,0.49402,1.5,98.0,633324,0.026856,-0.168462
global-analysis-forecast-phy-001-024_1650864290144.nc,228,B,2022-04-01T12:00:00,98.08334,1.5,0,0.49402,1.5,98.08334,633324,0.023194,-0.154424
global-analysis-forecast-phy-001-024_1650864290144.nc,229,B,2022-04-01T12:00:00,98.16666,1.5,0,0.49402,1.5,98.16666,633324,0.023194,-0.146489
global-analysis-forecast-phy-001-024_1650864290144.nc,230,B,2022-04-01T12:00:00,98.25,1.5,0,0.49402,1.5,98.25,633324,0.018921,-0.145878
global-analysis-forecast-phy-001-024_1650864290144.nc,231,B,2022-04-01T12:00:00,98.33334,1.5,0,0.49402,1.5,98.33334,633324,0.009156,-0.147099
global-analysis-forecast-phy-001-024_1650864290144.nc,232,B,2022-04-01T12:00:00,98.41666,1.5,0,0.49402,1.5,98.41666,633324,-0.005493,-0.144658
global-analysis-forecast-phy-001-024_1650864290144.nc,233,B,2022-04-01T12:00:00,98.5,1.5,0,0.49402,1.5,98.5,633324,-0.01648,-0.140385
global-analysis-forecast-phy-001-024_1650864290144.nc,234,B,2022-04-01T12:00:00,98.58334,1.5,0,0.49402,1.5,98.58334,633324,-0.018921,-0.134281
global-analysis-forecast-phy-001-024_1650864290144.nc,235,B,2022-04-01T12:00:00,98.66666,1.5,0,0.49402,1.5,98.66666,633324,-0.017701,-0.117191
global-analysis-forecast-phy-001-024_1650864290144.nc,236,B,2022-04-01T12:00:00,98.75,1.5,0,0.49402,1.5,98.75,633324,-0.013428,-0.100711
global-analysis-forecast-phy-001-024_1650864290144.nc,241,B,2022-04-01T12:00:00,97.5,1.58333,0,0.49402,1.58333,97.5,633324,0.103763,-0.162358
global-analysis-forecast-phy-001-024_1650864290144.nc,242,B,2022-04-01T12:00:00,97.58334,1.58333,0,0.49402,1.58333,97.58334,633324,0.081179,-0.189215
global-analysis-forecast-phy-001-024_1650864290144.nc,243,B,2022-04-01T12:00:00,97.66666,1.58333,0,0.49402,1.58333,97.66666,633324,0.073855,-0.200812
global-analysis-forecast-phy-001-024_1650864290144.nc,244,B,2022-04-01T12:00:00,97.75,1.58333,0,0.49402,1.58333,97.75,633324,0.068361,-0.204474
global-analysis-forecast-phy-001-024_1650864290144.nc,245,B,2022-04-01T12:00:00,97.83334,1.58333,0,0.49402,1.58333,97.83334,633324,0.057375,-0.19715
global-analysis-forecast-phy-001-024_1650864290144.nc,246,B,2022-04-01T12:00:00,97.91666,1.58333,0,0.49402,1.58333,97.91666,633324,0.043336,-0.186163
global-analysis-forecast-phy-001-024_1650864290144.nc,247,B,2022-04-01T12:00:00,98.0,1.58333,0,0.49402,1.58333,98.0,633324,0.03296,-0.173345
global-analysis-forecast-phy-001-024_1650864290144.nc,248,B,2022-04-01T12:00:00,98.08334,1.58333,0,0.49402,1.58333,98.08334,633324,0.031129,-0.162358
global-analysis-forecast-phy-001-024_1650864290144.nc,249,B,2022-04-01T12:00:00,98.16666,1.58333,0,0.49402,1.58333,98.16666,633324,0.03296,-0.154424
global-analysis-forecast-phy-001-024_1650864290144.nc,250,B,2022-04-01T12:00:00,98.25,1.58333,0,0.49402,1.58333,98.25,633324,0.03235,-0.14771
global-analysis-forecast-phy-001-024_1650864290144.nc,251,B,2022-04-01T12:00:00,98.33334,1.58333,0,0.49402,1.58333,98.33334,633324,0.023804,-0.141606
global-analysis-forecast-phy-001-024_1650864290144.nc,252,B,2022-04-01T12:00:00,98.41666,1.58333,0,0.49402,1.58333,98.41666,633324,0.007935,-0.130619
global-analysis-forecast-phy-001-024_1650864290144.nc,253,B,2022-04-01T12:00:00,98.5,1.58333,0,0.49402,1.58333,98.5,633324,-0.006104,-0.117801
global-analysis-forecast-phy-001-024_1650864290144.nc,254,B,2022-04-01T12:00:00,98.58334,1.58333,0,0.49402,1.58333,98.58334,633324,-0.010376,-0.108646
global-analysis-forecast-phy-001-024_1650864290144.nc,255,B,2022-04-01T12:00:00,98.66666,1.58333,0,0.49402,1.58333,98.66666,633324,-0.010376,-0.089724
global-analysis-forecast-phy-001-024_1650864290144.nc,256,B,2022-04-01T12:00:00,98.75,1.58333,0,0.49402,1.58333,98.75,633324,-0.010376,-0.072634
global-analysis-forecast-phy-001-024_1650864290144.nc,261,B,2022-04-01T12:00:00,97.5,1.66667,0,0.49402,1.66667,97.5,633324,0.062258,-0.146489
global-analysis-forecast-phy-001-024_1650864290144.nc,262,B,2022-04-01T12:00:00,97.58334,1.66667,0,0.49402,1.66667,97.58334,633324,0.064089,-0.166021
global-analysis-forecast-phy-001-024_1650864290144.nc,263,B,2022-04-01T12:00:00,97.66666,1.66667,0,0.49402,1.66667,97.66666,633324,0.064699,-0.18189
global-analysis-forecast-phy-001-024_1650864290144.nc,264,B,2022-04-01T12:00:00,97.75,1.66667,0,0.49402,1.66667,97.75,633324,0.06653,-0.190435
global-analysis-forecast-phy-001-024_1650864290144.nc,265,B,2022-04-01T12:00:00,97.83334,1.66667,0,0.49402,1.66667,97.83334,633324,0.064089,-0.189825
global-analysis-forecast-phy-001-024_1650864290144.nc,266,B,2022-04-01T12:00:00,97.91666,1.66667,0,0.49402,1.66667,97.91666,633324,0.056154,-0.184332
global-analysis-forecast-phy-001-024_1650864290144.nc,267,B,2022-04-01T12:00:00,98.0,1.66667,0,0.49402,1.66667,98.0,633324,0.047609,-0.175787
global-analysis-forecast-phy-001-024_1650864290144.nc,268,B,2022-04-01T12:00:00,98.08334,1.66667,0,0.49402,1.66667,98.08334,633324,0.043947,-0.166631
global-analysis-forecast-phy-001-024_1650864290144.nc,269,B,2022-04-01T12:00:00,98.16666,1.66667,0,0.49402,1.66667,98.16666,633324,0.046388,-0.156255
global-analysis-forecast-phy-001-024_1650864290144.nc,270,B,2022-04-01T12:00:00,98.25,1.66667,0,0.49402,1.66667,98.25,633324,0.047609,-0.142827
global-analysis-forecast-phy-001-024_1650864290144.nc,271,B,2022-04-01T12:00:00,98.33334,1.66667,0,0.49402,1.66667,98.33334,633324,0.039674,-0.129398
global-analysis-forecast-phy-001-024_1650864290144.nc,272,B,2022-04-01T12:00:00,98.41666,1.66667,0,0.49402,1.66667,98.41666,633324,0.020753,-0.111087
global-analysis-forecast-phy-001-024_1650864290144.nc,273,B,2022-04-01T12:00:00,98.5,1.66667,0,0.49402,1.66667,98.5,633324,0.001831,-0.090335
global-analysis-forecast-phy-001-024_1650864290144.nc,274,B,2022-04-01T12:00:00,98.58334,1.66667,0,0.49402,1.66667,98.58334,633324,-0.003662,-0.078127
global-analysis-forecast-phy-001-024_1650864290144.nc,275,B,2022-04-01T12:00:00,98.66666,1.66667,0,0.49402,1.66667,98.66666,633324,-0.003052,-0.074465
global-analysis-forecast-phy-001-024_1650864290144.nc,276,B,2022-04-01T12:00:00,98.75,1.66667,0,0.49402,1.66667,98.75,633324,-0.003052,-0.062868
global-analysis-forecast-phy-001-024_1650864290144.nc,281,B,2022-04-01T12:00:00,97.5,1.75,0,0.49402,1.75,97.5,633324,0.042116,-0.139775
global-analysis-forecast-phy-001-024_1650864290144.nc,282,B,2022-04-01T12:00:00,97.58334,1.75,0,0.49402,1.75,97.58334,633324,0.050661,-0.158696
global-analysis-forecast-phy-001-024_1650864290144.nc,283,B,2022-04-01T12:00:00,97.66666,1.75,0,0.49402,1.75,97.66666,633324,0.057375,-0.174566
global-analysis-forecast-phy-001-024_1650864290144.nc,284,B,2022-04-01T12:00:00,97.75,1.75,0,0.49402,1.75,97.75,633324,0.067141,-0.18189
global-analysis-forecast-phy-001-024_1650864290144.nc,285,B,2022-04-01T12:00:00,97.83334,1.75,0,0.49402,1.75,97.83334,633324,0.076296,-0.18128
global-analysis-forecast-phy-001-024_1650864290144.nc,286,B,2022-04-01T12:00:00,97.91666,1.75,0,0.49402,1.75,97.91666,633324,0.076296,-0.177618
global-analysis-forecast-phy-001-024_1650864290144.nc,287,B,2022-04-01T12:00:00,98.0,1.75,0,0.49402,1.75,98.0,633324,0.069582,-0.171514
global-analysis-forecast-phy-001-024_1650864290144.nc,288,B,2022-04-01T12:00:00,98.08334,1.75,0,0.49402,1.75,98.08334,633324,0.064089,-0.16419
global-analysis-forecast-phy-001-024_1650864290144.nc,289,B,2022-04-01T12:00:00,98.16666,1.75,0,0.49402,1.75,98.16666,633324,0.062868,-0.151372
global-analysis-forecast-phy-001-024_1650864290144.nc,290,B,2022-04-01T12:00:00,98.25,1.75,0,0.49402,1.75,98.25,633324,0.062258,-0.13245
global-analysis-forecast-phy-001-024_1650864290144.nc,291,B,2022-04-01T12:00:00,98.33334,1.75,0,0.49402,1.75,98.33334,633324,0.052492,-0.11475
global-analysis-forecast-phy-001-024_1650864290144.nc,292,B,2022-04-01T12:00:00,98.41666,1.75,0,0.49402,1.75,98.41666,633324,0.029908,-0.093997
global-analysis-forecast-phy-001-024_1650864290144.nc,293,B,2022-04-01T12:00:00,98.5,1.75,0,0.49402,1.75,98.5,633324,0.011597,-0.067141
global-analysis-forecast-phy-001-024_1650864290144.nc,294,B,2022-04-01T12:00:00,98.58334,1.75,0,0.49402,1.75,98.58334,633324,0.006714,-0.062868
global-analysis-forecast-phy-001-024_1650864290144.nc,295,B,2022-04-01T12:00:00,98.66666,1.75,0,0.49402,1.75,98.66666,633324,0.004273,-0.06653
global-analysis-forecast-phy-001-024_1650864290144.nc,296,B,2022-04-01T12:00:00,98.75,1.75,0,0.49402,1.75,98.75,633324,0.002441,-0.06592
global-analysis-forecast-phy-001-024_1650864290144.nc,301,B,2022-04-01T12:00:00,97.5,1.83333,0,0.49402,1.83333,97.5,633324,0.026856,-0.141606
global-analysis-forecast-phy-001-024_1650864290144.nc,302,B,2022-04-01T12:00:00,97.58334,1.83333,0,0.49402,1.83333,97.58334,633324,0.040284,-0.158086
global-analysis-forecast-phy-001-024_1650864290144.nc,303,B,2022-04-01T12:00:00,97.66666,1.83333,0,0.49402,1.83333,97.66666,633324,0.054323,-0.170293
global-analysis-forecast-phy-001-024_1650864290144.nc,304,B,2022-04-01T12:00:00,97.75,1.83333,0,0.49402,1.83333,97.75,633324,0.072024,-0.172124
global-analysis-forecast-phy-001-024_1650864290144.nc,305,B,2022-04-01T12:00:00,97.83334,1.83333,0,0.49402,1.83333,97.83334,633324,0.090335,-0.168462
global-analysis-forecast-phy-001-024_1650864290144.nc,306,B,2022-04-01T12:00:00,97.91666,1.83333,0,0.49402,1.83333,97.91666,633324,0.09827,-0.1648
global-analysis-forecast-phy-001-024_1650864290144.nc,307,B,2022-04-01T12:00:00,98.0,1.83333,0,0.49402,1.83333,98.0,633324,0.093387,-0.159917
global-analysis-forecast-phy-001-024_1650864290144.nc,308,B,2022-04-01T12:00:00,98.08334,1.83333,0,0.49402,1.83333,98.08334,633324,0.083621,-0.154424
global-analysis-forecast-phy-001-024_1650864290144.nc,309,B,2022-04-01T12:00:00,98.16666,1.83333,0,0.49402,1.83333,98.16666,633324,0.074465,-0.139775
global-analysis-forecast-phy-001-024_1650864290144.nc,310,B,2022-04-01T12:00:00,98.25,1.83333,0,0.49402,1.83333,98.25,633324,0.067751,-0.119633
global-analysis-forecast-phy-001-024_1650864290144.nc,311,B,2022-04-01T12:00:00,98.33334,1.83333,0,0.49402,1.83333,98.33334,633324,0.055544,-0.100711
global-analysis-forecast-phy-001-024_1650864290144.nc,312,B,2022-04-01T12:00:00,98.41666,1.83333,0,0.49402,1.83333,98.41666,633324,0.036012,-0.079958
global-analysis-forecast-phy-001-024_1650864290144.nc,313,B,2022-04-01T12:00:00,98.5,1.83333,0,0.49402,1.83333,98.5,633324,0.020753,-0.064089
global-analysis-forecast-phy-001-024_1650864290144.nc,314,B,2022-04-01T12:00:00,98.58334,1.83333,0,0.49402,1.83333,98.58334,633324,0.010987,-0.060427
global-analysis-forecast-phy-001-024_1650864290144.nc,321,B,2022-04-01T12:00:00,97.5,1.91667,0,0.49402,1.91667,97.5,633324,0.018311,-0.140996
global-analysis-forecast-phy-001-024_1650864290144.nc,322,B,2022-04-01T12:00:00,97.58334,1.91667,0,0.49402,1.91667,97.58334,633324,0.036012,-0.155034
global-analysis-forecast-phy-001-024_1650864290144.nc,323,B,2022-04-01T12:00:00,97.66666,1.91667,0,0.49402,1.91667,97.66666,633324,0.054933,-0.1648
global-analysis-forecast-phy-001-024_1650864290144.nc,324,B,2022-04-01T12:00:00,97.75,1.91667,0,0.49402,1.91667,97.75,633324,0.076907,-0.159307
global-analysis-forecast-phy-001-024_1650864290144.nc,325,B,2022-04-01T12:00:00,97.83334,1.91667,0,0.49402,1.91667,97.83334,633324,0.100711,-0.150151
global-analysis-forecast-phy-001-024_1650864290144.nc,326,B,2022-04-01T12:00:00,97.91666,1.91667,0,0.49402,1.91667,97.91666,633324,0.11536,-0.144047
global-analysis-forecast-phy-001-024_1650864290144.nc,327,B,2022-04-01T12:00:00,98.0,1.91667,0,0.49402,1.91667,98.0,633324,0.112308,-0.140996
global-analysis-forecast-phy-001-024_1650864290144.nc,328,B,2022-04-01T12:00:00,98.08334,1.91667,0,0.49402,1.91667,98.08334,633324,0.096438,-0.135502
global-analysis-forecast-phy-001-024_1650864290144.nc,329,B,2022-04-01T12:00:00,98.16666,1.91667,0,0.49402,1.91667,98.16666,633324,0.078738,-0.121464
global-analysis-forecast-phy-001-024_1650864290144.nc,330,B,2022-04-01T12:00:00,98.25,1.91667,0,0.49402,1.91667,98.25,633324,0.067141,-0.100711
global-analysis-forecast-phy-001-024_1650864290144.nc,331,B,2022-04-01T12:00:00,98.33334,1.91667,0,0.49402,1.91667,98.33334,633324,0.054323,-0.092166
global-analysis-forecast-phy-001-024_1650864290144.nc,332,B,2022-04-01T12:00:00,98.41666,1.91667,0,0.49402,1.91667,98.41666,633324,0.040895,-0.077517
global-analysis-forecast-phy-001-024_1650864290144.nc,333,B,2022-04-01T12:00:00,98.5,1.91667,0,0.49402,1.91667,98.5,633324,0.03235,-0.072024
global-analysis-forecast-phy-001-024_1650864290144.nc,341,B,2022-04-01T12:00:00,97.5,2.0,0,0.49402,2.0,97.5,633324,0.015259,-0.133061
global-analysis-forecast-phy-001-024_1650864290144.nc,342,B,2022-04-01T12:00:00,97.58334,2.0,0,0.49402,2.0,97.58334,633324,0.039674,-0.142216
global-analysis-forecast-phy-001-024_1650864290144.nc,343,B,2022-04-01T12:00:00,97.66666,2.0,0,0.49402,2.0,97.66666,633324,0.060427,-0.150761
global-analysis-forecast-phy-001-024_1650864290144.nc,344,B,2022-04-01T12:00:00,97.75,2.0,0,0.49402,2.0,97.75,633324,0.0824,-0.140385
global-analysis-forecast-phy-001-024_1650864290144.nc,345,B,2022-04-01T12:00:00,97.83334,2.0,0,0.49402,2.0,97.83334,633324,0.107425,-0.125736
global-analysis-forecast-phy-001-024_1650864290144.nc,346,B,2022-04-01T12:00:00,97.91666,2.0,0,0.49402,2.0,97.91666,633324,0.123905,-0.116581
global-analysis-forecast-phy-001-024_1650864290144.nc,347,B,2022-04-01T12:00:00,98.0,2.0,0,0.49402,2.0,98.0,633324,0.117801,-0.113529
global-analysis-forecast-phy-001-024_1650864290144.nc,348,B,2022-04-01T12:00:00,98.08334,2.0,0,0.49402,2.0,98.08334,633324,0.095828,-0.106815
global-analysis-forecast-phy-001-024_1650864290144.nc,349,B,2022-04-01T12:00:00,98.16666,2.0,0,0.49402,2.0,98.16666,633324,0.075076,-0.090945
global-analysis-forecast-phy-001-024_1650864290144.nc,350,B,2022-04-01T12:00:00,98.25,2.0,0,0.49402,2.0,98.25,633324,0.070803,-0.088504
global-analysis-forecast-phy-001-024_1650864290144.nc,351,B,2022-04-01T12:00:00,98.33334,2.0,0,0.49402,2.0,98.33334,633324,0.068361,-0.089724
global-analysis-forecast-phy-001-024_1650864290144.nc,352,B,2022-04-01T12:00:00,98.41666,2.0,0,0.49402,2.0,98.41666,633324,0.052492,-0.0824
global-analysis-forecast-phy-001-024_1650864290144.nc,361,B,2022-04-01T12:00:00,97.5,2.08333,0,0.49402,2.08333,97.5,633324,0.025636,-0.108036
global-analysis-forecast-phy-001-024_1650864290144.nc,362,B,2022-04-01T12:00:00,97.58334,2.08333,0,0.49402,2.08333,97.58334,633324,0.041505,-0.112308
global-analysis-forecast-phy-001-024_1650864290144.nc,363,B,2022-04-01T12:00:00,97.66666,2.08333,0,0.49402,2.08333,97.66666,633324,0.061037,-0.124516
global-analysis-forecast-phy-001-024_1650864290144.nc,364,B,2022-04-01T12:00:00,97.75,2.08333,0,0.49402,2.08333,97.75,633324,0.081179,-0.112308
global-analysis-forecast-phy-001-024_1650864290144.nc,365,B,2022-04-01T12:00:00,97.83334,2.08333,0,0.49402,2.08333,97.83334,633324,0.104373,-0.096438
global-analysis-forecast-phy-001-024_1650864290144.nc,366,B,2022-04-01T12:00:00,97.91666,2.08333,0,0.49402,2.08333,97.91666,633324,0.116581,-0.086062
global-analysis-forecast-phy-001-024_1650864290144.nc,367,B,2022-04-01T12:00:00,98.0,2.08333,0,0.49402,2.08333,98.0,633324,0.104373,-0.076296
global-analysis-forecast-phy-001-024_1650864290144.nc,368,B,2022-04-01T12:00:00,98.08334,2.08333,0,0.49402,2.08333,98.08334,633324,0.078738,-0.083621
global-analysis-forecast-phy-001-024_1650864290144.nc,369,B,2022-04-01T12:00:00,98.16666,2.08333,0,0.49402,2.08333,98.16666,633324,0.068972,-0.075686
global-analysis-forecast-phy-001-024_1650864290144.nc,370,B,2022-04-01T12:00:00,98.25,2.08333,0,0.49402,2.08333,98.25,633324,0.072024,-0.079958
global-analysis-forecast-phy-001-024_1650864290144.nc,381,B,2022-04-01T12:00:00,97.5,2.16667,0,0.49402,2.16667,97.5,633324,0.012818,-0.067751
global-analysis-forecast-phy-001-024_1650864290144.nc,382,B,2022-04-01T12:00:00,97.58334,2.16667,0,0.49402,2.16667,97.58334,633324,0.027467,-0.071413
global-analysis-forecast-phy-001-024_1650864290144.nc,383,B,2022-04-01T12:00:00,97.66666,2.16667,0,0.49402,2.16667,97.66666,633324,0.043336,-0.08179
global-analysis-forecast-phy-001-024_1650864290144.nc,384,B,2022-04-01T12:00:00,97.75,2.16667,0,0.49402,2.16667,97.75,633324,0.058596,-0.078738
global-analysis-forecast-phy-001-024_1650864290144.nc,385,B,2022-04-01T12:00:00,97.83334,2.16667,0,0.49402,2.16667,97.83334,633324,0.079958,-0.08179
global-analysis-forecast-phy-001-024_1650864290144.nc,386,B,2022-04-01T12:00:00,97.91666,2.16667,0,0.49402,2.16667,97.91666,633324,0.090335,-0.070193
global-analysis-forecast-phy-001-024_1650864290144.nc,387,B,2022-04-01T12:00:00,98.0,2.16667,0,0.49402,2.16667,98.0,633324,0.078127,-0.058596
global-analysis-forecast-phy-001-024_1650864290144.nc,388,B,2022-04-01T12:00:00,98.08334,2.16667,0,0.49402,2.16667,98.08334,633324,0.071413,-0.06592
global-analysis-forecast-phy-001-024_1650864290144.nc,389,B,2022-04-01T12:00:00,98.16666,2.16667,0,0.49402,2.16667,98.16666,633324,0.070193,-0.074465
global-analysis-forecast-phy-001-024_1650864290144.nc,401,B,2022-04-01T12:00:00,97.5,2.25,0,0.49402,2.25,97.5,633324,-0.03357,0.018311
global-analysis-forecast-phy-001-024_1650864290144.nc,402,B,2022-04-01T12:00:00,97.58334,2.25,0,0.49402,2.25,97.58334,633324,0.00061,0.009766
global-analysis-forecast-phy-001-024_1650864290144.nc,403,B,2022-04-01T12:00:00,97.66666,2.25,0,0.49402,2.25,97.66666,633324,0.029908,-0.007324
global-analysis-forecast-phy-001-024_1650864290144.nc,404,B,2022-04-01T12:00:00,97.75,2.25,0,0.49402,2.25,97.75,633324,0.039674,-0.01648
global-analysis-forecast-phy-001-024_1650864290144.nc,405,B,2022-04-01T12:00:00,97.83334,2.25,0,0.49402,2.25,97.83334,633324,0.037843,-0.053102
global-analysis-forecast-phy-001-024_1650864290144.nc,406,B,2022-04-01T12:00:00,97.91666,2.25,0,0.49402,2.25,97.91666,633324,0.056764,-0.070193
global-analysis-forecast-phy-001-024_1650864290144.nc,407,B,2022-04-01T12:00:00,98.0,2.25,0,0.49402,2.25,98.0,633324,0.073855,-0.061647
global-analysis-forecast-phy-001-024_1650864290144.nc,421,B,2022-04-01T12:00:00,97.5,0.58333,0,1.54138,0.58333,97.5,633324,0.112308,-0.210578
global-analysis-forecast-phy-001-024_1650864290144.nc,422,B,2022-04-01T12:00:00,97.58334,0.58333,0,1.54138,0.58333,97.58334,633324,0.109256,-0.19837
global-analysis-forecast-phy-001-024_1650864290144.nc,423,B,2022-04-01T12:00:00,97.66666,0.58333,0,1.54138,0.58333,97.66666,633324,0.100101,-0.205695
global-analysis-forecast-phy-001-024_1650864290144.nc,426,B,2022-04-01T12:00:00,97.91666,0.58333,0,1.54138,0.58333,97.91666,633324,-0.055544,-0.288095
global-analysis-forecast-phy-001-024_1650864290144.nc,427,B,2022-04-01T12:00:00,98.0,0.58333,0,1.54138,0.58333,98.0,633324,-0.031739,-0.262459
global-analysis-forecast-phy-001-024_1650864290144.nc,428,B,2022-04-01T12:00:00,98.08334,0.58333,0,1.54138,0.58333,98.08334,633324,-0.026246,-0.258797
global-analysis-forecast-phy-001-024_1650864290144.nc,429,B,2022-04-01T12:00:00,98.16666,0.58333,0,1.54138,0.58333,98.16666,633324,-0.012207,-0.242927
global-analysis-forecast-phy-001-024_1650864290144.nc,430,B,2022-04-01T12:00:00,98.25,0.58333,0,1.54138,0.58333,98.25,633324,-0.001831,-0.220954
global-analysis-forecast-phy-001-024_1650864290144.nc,431,B,2022-04-01T12:00:00,98.33334,0.58333,0,1.54138,0.58333,98.33334,633324,0.006714,-0.200201
global-analysis-forecast-phy-001-024_1650864290144.nc,432,B,2022-04-01T12:00:00,98.41666,0.58333,0,1.54138,0.58333,98.41666,633324,0.010376,-0.187994
global-analysis-forecast-phy-001-024_1650864290144.nc,433,B,2022-04-01T12:00:00,98.5,0.58333,0,1.54138,0.58333,98.5,633324,0.015259,-0.170904
global-analysis-forecast-phy-001-024_1650864290144.nc,434,B,2022-04-01T12:00:00,98.58334,0.58333,0,1.54138,0.58333,98.58334,633324,0.025025,-0.153813
global-analysis-forecast-phy-001-024_1650864290144.nc,435,B,2022-04-01T12:00:00,98.66666,0.58333,0,1.54138,0.58333,98.66666,633324,0.029908,-0.143437
